date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:00	118288/118288	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261de8a23-1ce10%22	http://cleantears.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.svg	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.svg	(from http://cleantears.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons.css?ver=2.2.50)
22:00:00	27964/27964	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261de8a23-6d3c%22	http://cleantears.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.ttf	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.ttf	(from http://cleantears.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons.css?ver=2.2.50)
22:00:01	2242/2242	---M-Z	200	added ('OK')	text/css	etag:W/%2261ff63d9-8c2%22	http://cleantears.com/wp-content/uploads/elementor/css/post-172.css?ver=1644127193	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/uploads/elementor/css/post-1727c6e.css	(from http://cleantears.com/test/)
22:00:01	202744/202744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261de88c1-317f8%22	http://cleantears.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://cleantears.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.5.3)
22:00:02	4553/4553	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Feb%202022%2003:00:08%20GMT	http://cleantears.com/wp-json/wp/v2/pages/172	C:/My%20Web%20Sites/Clean/cleantears.com/wp-json/wp/v2/pages/172.json	(from http://cleantears.com/test/)
22:00:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Feb%202022%2003:00:09%20GMT	http://cleantears.com/?p=172	C:/My%20Web%20Sites/Clean/cleantears.com/indexf4d1.html	(from http://cleantears.com/test/)
22:00:03	2288/2288	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Feb%202022%2003:00:09%20GMT	http://cleantears.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcleantears.com%2Ftest%2F	C:/My%20Web%20Sites/Clean/cleantears.com/wp-json/oembed/1.0/embed59a3.json	(from http://cleantears.com/test/)
22:00:03	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Feb%202022%2003:00:09%20GMT	http://cleantears.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcleantears.com%2Ftest%2F&format=xml	C:/My%20Web%20Sites/Clean/cleantears.com/wp-json/oembed/1.0/embedc376	(from http://cleantears.com/test/)
22:00:04	15077/15077	---MCZ	200	added ('OK')	text/css	etag:W/%2261def794-3ae5%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.9	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode271b.css	(from http://cleantears.com/test/)
22:00:04	1819/1819	---M-Z	200	added ('OK')	application/javascript	etag:W/%22619f668a-71b%22	http://cleantears.com/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/My%20Web%20Sites/Clean/cleantears.com/wp-includes/js/jquery/jquery.masonry.minef70.js	(from http://cleantears.com/test/)
22:00:05	24138/24138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619f668a-5e4a%22	http://cleantears.com/wp-includes/js/masonry.min.js?ver=4.2.2	C:/My%20Web%20Sites/Clean/cleantears.com/wp-includes/js/masonry.min3a05.js	(from http://cleantears.com/test/)
22:00:07	23794/23794	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261f152e0-5cf2%22	http://cleantears.com/wp-includes/js/backbone.min.js?ver=1.4.0	C:/My%20Web%20Sites/Clean/cleantears.com/wp-includes/js/backbone.min2fca.js	(from http://cleantears.com/test/)
22:00:08	49484/49484	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261def794-c14c%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/js/dist/tqb-frontend.min.js?ver=3.3.2	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/js/dist/tqb-frontend.mind617.js	(from http://cleantears.com/test/)
22:00:08	72277/72277	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261def796-11a55%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/tcb/editor/js/dist/modules/general.min.js?ver=3.5.2	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/tcb/editor/js/dist/modules/general.min49eb.js	(from http://cleantears.com/test/)
22:00:38	841281/841281	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2262006fce-cd641%22	http://cleantears.com/wp-content/uploads/2022/02/01.png	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/uploads/2022/02/01.png	(from http://cleantears.com/)
22:01:53	775101/775101	---M--	200	added ('OK')	image/png	etag:%2261f88607-bd3bd%22	http://cleantears.com/wp-content/uploads/2022/02/03.png	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/uploads/2022/02/03.png	(from http://cleantears.com/wp-content/uploads/elementor/css/post-12.css?ver=1644363418)
22:02:32	908930/908930	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Feb%202022%2003:02:01%20GMT	https://cleantears-9e1609.ingress-comporellon.easywp.com/wp-content/uploads/2022/01/fondo.png	C:/My%20Web%20Sites/Clean/cleantears-9e1609.ingress-comporellon.easywp.com/wp-content/uploads/2022/01/fondo.95.delayed	(from http://cleantears.com/wp-content/uploads/elementor/css/post-172.css?ver=1644127193)
22:02:33	3628/3628	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2261def794-e2c%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.ttf	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.ttf	(from http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.9)
22:02:34	3704/3704	---M--	200	added ('OK')	font/woff	etag:%2261def794-e78%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.woff	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.woff	(from http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.9)
22:02:34	9417/9417	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2261def794-24c9%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.svg	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.svg	(from http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.9)
22:02:35	1548/1548	---M--	200	added ('OK')	image/png	etag:%2261def794-60c%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/img/tqb-exclamation-mark.png	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/img/tqb-exclamation-mark.png	(from http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.9)
22:02:42	37673/37673	---M--	200	added ('OK')	image/gif	etag:%2261def794-9329%22	http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/images/social-sharing-badge-loader.gif	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/images/social-sharing-badge-loader.gif	(from http://cleantears.com/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.9)
22:06:15	3343127/3343127	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2261de8add-330317%22	http://cleantears.com/wp-content/uploads/2022/01/fondo.png	C:/My%20Web%20Sites/Clean/cleantears.com/wp-content/uploads/2022/01/fondo.png	(from http://cleantears.com/)
